    时间	    汇点水头	    大井水位	    升管水位	    大井流量	    升管流量	    底板压差
   0.000	      0.763	   2361.063	    2361.063	      0.000	      0.000	      0.000
   0.200	      0.763	   2361.063	    2361.063	     -0.238	      0.000	     -0.000
   0.400	      0.762	   2361.062	    2361.062	     -0.119	      0.000	     -0.000
   0.600	      0.761	   2361.061	    2361.061	     -0.304	      0.000	     -0.000
   0.800	      0.758	   2361.058	    2361.058	     -1.140	      0.000	     -0.000
   1.000	      0.752	   2361.053	    2361.053	     -1.675	      0.000	     -0.000
   1.200	      0.745	   2361.046	    2361.046	     -1.785	      0.000	     -0.001
   1.400	      0.737	   2361.038	    2361.038	     -2.230	      0.000	     -0.001
   1.600	      0.727	   2361.028	    2361.028	     -2.726	      0.000	     -0.001
   1.800	      0.716	   2361.017	    2361.017	     -2.859	      0.000	     -0.001
   2.000	      0.706	   2361.007	    2361.007	     -2.971	      0.000	     -0.001
   2.200	      0.694	   2360.996	    2360.996	     -3.560	      0.000	     -0.002
   2.400	      0.678	   2360.981	    2360.981	     -4.161	      0.000	     -0.003
   2.600	      0.660	   2360.964	    2360.964	     -4.850	      0.000	     -0.003
   2.800	      0.639	   2360.944	    2360.944	     -5.556	      0.000	     -0.005
   3.000	      0.614	   2360.921	    2360.921	     -7.199	      0.000	     -0.007
   3.200	      0.585	   2360.894	    2360.894	     -7.851	      0.000	     -0.009
   3.400	      0.551	   2360.863	    2360.863	     -8.844	      0.000	     -0.012
   3.600	      0.510	   2360.826	    2360.826	    -10.380	      0.000	     -0.016
   3.800	      0.460	   2360.783	    2360.783	    -12.324	      0.000	     -0.022
   4.000	      0.409	   2360.735	    2360.735	    -12.963	      0.000	     -0.025
   4.200	      0.350	   2360.682	    2360.682	    -14.510	      0.000	     -0.031
   4.400	      0.286	   2360.624	    2360.624	    -16.051	      0.000	     -0.038
   4.600	      0.217	   2360.561	    2360.561	    -17.186	      0.000	     -0.044
   4.800	      0.143	   2360.493	    2360.493	    -18.509	      0.000	     -0.050
   5.000	      0.063	   2360.421	    2360.421	    -19.694	      0.000	     -0.058
   5.200	     -0.026	   2360.342	    2360.342	    -21.447	      0.000	     -0.068
   5.400	     -0.120	   2360.258	    2360.258	    -22.974	      0.000	     -0.078
   5.600	     -0.216	   2360.171	    2360.171	    -24.153	      0.000	     -0.087
   5.800	     -0.324	   2360.076	    2360.076	    -25.947	      0.000	     -0.100
   6.000	     -0.441	   2359.974	    2359.974	    -27.834	      0.000	     -0.115
   6.200	     -0.562	   2359.866	    2359.866	    -29.307	      0.000	     -0.128
   6.400	     -0.700	   2359.750	    2359.750	    -31.796	      0.000	     -0.150
   6.600	     -0.843	   2359.626	    2359.626	    -33.625	      0.000	     -0.169
   6.800	     -0.994	   2359.495	    2359.495	    -35.662	      0.000	     -0.189
   7.000	     -1.151	   2359.357	    2359.357	    -37.368	      0.000	     -0.208
   7.200	     -1.316	   2359.212	    2359.212	    -39.119	      0.000	     -0.228
   7.400	     -1.488	   2359.060	    2359.060	    -40.764	      0.000	     -0.248
   7.600	     -1.666	   2358.901	    2358.901	    -42.268	      0.000	     -0.267
   7.800	     -1.846	   2358.738	    2358.738	    -43.679	      0.000	     -0.284
   8.000	     -2.040	   2358.569	    2358.569	    -45.510	      0.000	     -0.309
   8.200	     -2.238	   2358.394	    2358.394	    -47.287	      0.000	     -0.332
   8.400	     -2.435	   2358.213	    2358.213	    -48.444	      0.000	     -0.349
   8.600	     -2.652	   2358.026	    2358.026	    -50.348	      0.000	     -0.378
   8.800	     -2.873	   2357.832	    2357.832	    -52.054	      0.000	     -0.405
   9.000	     -3.101	   2357.631	    2357.631	    -53.771	      0.000	     -0.432
   9.200	     -3.334	   2357.424	    2357.424	    -55.436	      0.000	     -0.458
   9.400	     -3.580	   2357.211	    2357.211	    -57.434	      0.000	     -0.490
   9.600	     -3.837	   2356.990	    2356.990	    -59.478	      0.000	     -0.527
   9.800	     -4.097	   2356.761	    2356.761	    -61.255	      0.000	     -0.558
  10.000	     -4.359	   2356.526	    2356.526	    -62.583	      0.000	     -0.585
  10.200	     -4.633	   2356.285	    2356.285	    -64.298	      0.000	     -0.617
  10.400	     -4.892	   2356.039	    2356.039	    -64.981	      0.000	     -0.632
  10.600	     -5.159	   2355.791	    2355.791	    -65.991	      0.000	     -0.650
  10.800	     -5.430	   2355.539	    2355.539	    -67.044	      0.000	     -0.669
  11.000	     -5.705	   2355.283	    2355.283	    -67.889	      0.000	     -0.688
  11.200	     -5.984	   2355.024	    2355.024	    -68.841	      0.000	     -0.708
  11.400	     -6.256	   2354.762	    2354.762	    -69.396	      0.000	     -0.718
  11.600	     -6.545	   2354.497	    2354.497	    -70.540	      0.000	     -0.742
  11.800	     -6.834	   2354.228	    2354.228	    -71.574	      0.000	     -0.761
  12.000	     -7.125	   2353.955	    2353.955	    -72.252	      0.000	     -0.780
  12.200	     -7.429	   2353.679	    2353.679	    -73.633	      0.000	     -0.808
  12.400	     -7.723	   2353.398	    2353.398	    -74.219	      0.000	     -0.821
  12.600	     -8.011	   2353.116	    2353.116	    -74.407	      0.000	     -0.826
  12.800	     -8.282	   2352.835	    2352.835	    -73.989	      0.000	     -0.817
  13.000	     -8.546	   2352.556	    2352.556	    -73.359	      0.000	     -0.802
  13.200	     -8.805	   2352.280	    2352.280	    -72.572	      0.000	     -0.785
  13.400	     -9.052	   2352.008	    2352.008	    -71.250	      0.000	     -0.759
  13.600	     -9.294	   2351.740	    2351.740	    -70.008	      0.000	     -0.734
  13.800	     -9.536	   2351.476	    2351.476	    -69.073	      0.000	     -0.712
  14.000	     -9.767	   2351.217	    2351.217	    -67.676	      0.000	     -0.683
  14.200	     -9.996	   2350.962	    2350.962	    -66.319	      0.000	     -0.658
  14.400	    -10.222	   2350.713	    2350.713	    -65.249	      0.000	     -0.636
  14.600	    -10.458	   2350.466	    2350.466	    -64.592	      0.000	     -0.624
  14.800	    -10.675	   2350.224	    2350.224	    -63.309	      0.000	     -0.599
  15.000	    -10.883	   2349.987	    2349.987	    -61.784	      0.000	     -0.570
  15.200	    -11.087	   2349.755	    2349.755	    -60.339	      0.000	     -0.543
  15.400	    -11.273	   2349.531	    2349.531	    -58.116	      0.000	     -0.504
  15.600	    -11.451	   2349.315	    2349.315	    -55.833	      0.000	     -0.466
  15.800	    -11.617	   2349.108	    2349.108	    -53.260	      0.000	     -0.425
  16.000	    -11.780	   2348.910	    2348.910	    -51.056	      0.000	     -0.390
  16.200	    -11.928	   2348.722	    2348.722	    -48.345	      0.000	     -0.350
  16.400	    -12.059	   2348.546	    2348.546	    -45.116	      0.000	     -0.305
  16.600	    -12.185	   2348.381	    2348.381	    -42.206	      0.000	     -0.266
  16.800	    -12.304	   2348.226	    2348.226	    -39.117	      0.000	     -0.230
  17.000	    -12.412	   2348.083	    2348.083	    -36.189	      0.000	     -0.196
  17.200	    -12.520	   2347.951	    2347.951	    -33.748	      0.000	     -0.171
  17.400	    -12.619	   2347.828	    2347.828	    -31.238	      0.000	     -0.147
  17.600	    -12.709	   2347.714	    2347.714	    -28.657	      0.000	     -0.123
  17.800	    -12.791	   2347.611	    2347.611	    -26.060	      0.000	     -0.101
  18.000	    -12.863	   2347.517	    2347.517	    -23.145	      0.000	     -0.080
  18.200	    -12.933	   2347.433	    2347.433	    -21.034	      0.000	     -0.066
  18.400	    -12.991	   2347.359	    2347.359	    -18.048	      0.000	     -0.049
